category,index,text,T,n_blocks,ll_fwd,ll_token_rev,ll_block_rev,sigma_token,sigma_block,sigma_token_per_T,sigma_block_per_T
noncausal,1,The museum acquired a bronze fishing mask. The museum canceled a poetry reading. The museum repaired a cracked skylight. The museum served vegetable soup during a fundraiser.,33,4,-131.30512009211816,-256.27507361769676,-141.1729490114376,124.9699535255786,9.867828919319436,3.786968288653897,0.2990251187672556
noncausal,2,The bakery sold twelve rye loaves. The bakery hired a window cleaner. The bakery entered a regional pie contest. The bakery replaced a broken delivery cart.,32,4,-118.91195143433288,-225.4223778769374,-128.53392516449094,106.51042644260451,9.62197373015806,3.328450826331391,0.3006866790674394
noncausal,3,The clinic treated a cyclist's scraped knee. The clinic purchased a new filing cabinet. The clinic hosted a nutrition lecture. The clinic planted lavender beside the entrance.,32,4,-124.98452293127775,-218.77145511657,-122.70595231279731,93.78693218529224,-2.278570618480444,2.9308416307903826,-0.07120533182751387
noncausal,4,The school organized a student art fair. The school repaired the eastern playground fence. The school welcomed a visiting astronomer. The school ordered new maps for the geography room.,34,4,-122.22296447772533,-241.61203743889928,-130.91776896826923,119.38907296117395,8.694804490543902,3.511443322387469,0.2557295438395265
noncausal,5,The theater staged a comic opera. The theater replaced four lobby lamps. The theater rented costumes to a dance company. The theater displayed a local painter's posters.,32,4,-137.1732900813222,-205.47027573361993,-139.40049619227648,68.29698565229774,2.2272061109542847,2.1342808016343042,0.0696001909673214
noncausal,6,The harbor received a Norwegian cargo ship. The harbor repaired a wooden observation deck. The harbor hosted a coastal cleanup event. The harbor installed a bronze memorial plaque.,32,4,-137.1781180948019,-207.28386592119932,-132.1954218968749,70.10574782639742,-4.982696197926998,2.1908046195749193,-0.1557092561852187
noncausal,7,The hotel booked a wedding reception. The hotel replaced the kitchen freezer. The hotel displayed handmade quilts in the lobby. The hotel sponsored a neighborhood football team.,32,4,-112.9133978933096,-218.7661885842681,-120.13527728617191,105.8527906909585,7.22187939286232,3.307899709092453,0.2256837310269475
noncausal,8,The railway station opened a small flower kiosk. The railway station repaired a damaged platform bench. The railway station hosted a travel photography exhibit. The railway station found a lost violin case.,37,4,-132.86725271004252,-237.8394376654178,-137.15222839661874,104.97218495537527,4.284975686576217,2.8370860798750073,0.11581015369124911
noncausal,9,The gallery exhibited five abstract sculptures. The gallery hired a new security guard. The gallery donated frames to an art school. The gallery repaired a leaking basement pipe.,32,4,-114.16323295235634,-202.18446170538664,-125.6013256534934,88.0212287530303,11.438092701137066,2.750663398532197,0.3574403969105333
noncausal,10,The workshop built a cedar dining table. The workshop hosted a safety demonstration. The workshop purchased an industrial vacuum. The workshop painted a sign for the village fair.,32,4,-123.97432467713952,-199.42147070914507,-133.96121549606323,75.44714603200555,9.986890818923712,2.3577233135001734,0.312090338091366
noncausal,11,The cafe served a mushroom sandwich. The cafe replaced the front awning. The cafe hosted a folk music performance. The cafe donated coffee beans to a shelter.,32,4,-124.32426582276821,-225.2377292662859,-125.12882558442652,100.91346344351768,0.8045597616583109,3.1535457326099277,0.025142492551822215
noncausal,12,The university awarded a marine biology scholarship. The university renovated the old clock tower. The university hosted a public debate. The university purchased a rare medieval manuscript.,31,4,-112.56557935476303,-178.7192299887538,-110.02546202391386,66.15365063399076,-2.5401173308491707,2.1339887301287344,-0.08193926873707003
noncausal,13,The orchestra performed a modern violin concerto. The orchestra recorded a radio advertisement. The orchestra donated music stands to a school. The orchestra hired a guest conductor.,32,4,-101.50679465581197,-221.2752966284752,-105.0270084887743,119.76850197266322,3.5202138329623267,3.7427656866457255,0.11000668228007271
noncausal,14,The market sold a basket of purple plums. The market repaired the western entrance gate. The market hosted a pottery demonstration. The market found a silver bracelet near a stall.,35,4,-142.7574318042025,-254.59925515949726,-149.60142131708562,111.84182335529476,6.843989512883127,3.1954806672941363,0.19554255751094649
noncausal,15,The zoo welcomed a young red panda. The zoo replaced signs near the reptile house. The zoo hosted a children's drawing contest. The zoo donated old blankets to an animal clinic.,37,4,-138.84358859434724,-262.86604991555214,-137.51342038810253,124.0224613212049,-1.330168206244707,3.351958414086619,-0.03595049206066776
noncausal,16,The newspaper published a report about river pollution. The newspaper hired a sports photographer. The newspaper sponsored a spelling competition. The newspaper replaced the office coffee machine.,31,4,-116.88143430650234,-199.79720199853182,-113.5131092891097,82.91576769202948,-3.3683250173926353,2.6747021836138543,-0.10865564572234307
noncausal,17,The factory produced a batch of ceramic valves. The factory hosted a worker health seminar. The factory installed new bicycle racks. The factory donated scrap wood to a theater.,33,4,-136.92030767723918,-217.0498167872429,-136.76307212607935,80.12950911000371,-0.1572355511598289,2.428166942727385,-0.004764713671509967
noncausal,18,The courthouse heard a property dispute. The courthouse repaired the marble entrance steps. The courthouse displayed student paintings in a corridor. The courthouse ordered new emergency radios.,31,4,-137.77090813219547,-213.69142935425043,-141.6564705222845,75.92052122205496,3.885562390089035,2.4490490716791924,0.12534072226093662
noncausal,19,The park hosted an outdoor puppet show. The park planted three cedar trees. The park repaired a stone drinking fountain. The park displayed a temporary sculpture near the pond.,33,4,-126.48175663873553,-200.39996310323477,-138.55310758179985,73.91820646449924,12.071350943064317,2.239945650439371,0.3657985134261914
noncausal,20,The village council approved a new bus shelter. The village council sponsored a harvest festival. The village council purchased emergency water tanks. The village council honored a retired teacher.,33,4,-111.26474348455667,-201.16587050352246,-112.94388924306259,89.90112701896578,1.6791457585059106,2.7242765763322963,0.05088320480320941
noncausal,21,The bookstore sold a signed travel memoir. The bookstore hosted a board game tournament. The bookstore replaced the carpet near the register. The bookstore donated dictionaries to a prison library.,34,4,-136.34523129463196,-236.75236570090055,-146.09834010899067,100.4071344062686,9.753108814358711,2.9531510119490765,0.28685614159878564
noncausal,22,The airport opened a quiet reading room. The airport repaired a luggage conveyor. The airport displayed photographs from local schools. The airport welcomed a medical supply flight.,31,4,-137.24857431463897,-204.7392573170364,-132.74907917063683,67.49068300239742,-4.49949514400214,2.177118806528949,-0.1451450046452303
noncausal,23,The fire station tested a new rescue ladder. The fire station hosted a pancake breakfast. The fire station painted a mural near the garage. The fire station donated helmets to a training academy.,38,4,-123.39288286305964,-244.0840372783132,-124.11197201395407,120.69115441525355,0.7190891508944333,3.176083010927725,0.018923398707748243
noncausal,24,The post office delivered a large wedding invitation. The post office replaced four sorting bins. The post office displayed antique stamps in the lobby. The post office sponsored a community essay contest.,36,4,-130.71841018996201,-232.7187588242814,-130.16665071062744,102.00034863431938,-0.5517594793345779,2.833343017619983,-0.015326652203738276
noncausal,25,The gymnasium hosted a youth volleyball match. The gymnasium repaired the wooden bleachers. The gymnasium installed a filtered water fountain. The gymnasium displayed championship banners near the entrance.,41,4,-131.98384592331422,-268.38926405017264,-124.52605076434702,136.40541812685842,-7.457795158967201,3.326961417728254,-0.18189744290163906
noncausal,26,The aquarium introduced a rescued sea turtle. The aquarium repaired a cracked viewing panel. The aquarium hosted a lecture about coral reefs. The aquarium sold illustrated marine guidebooks.,33,4,-128.10217921808362,-236.29507912695408,-124.06483915820718,108.19289990887046,-4.037340059876442,3.278572724511226,-0.122343638178074
noncausal,27,The restaurant served a roasted pumpkin dish. The restaurant replaced the dining room curtains. The restaurant hosted a charity quiz night. The restaurant purchased paintings from a local artist.,33,4,-128.5512191876769,-202.3771573845297,-120.25491762161255,73.8259381968528,-8.296301566064358,2.237149642328873,-0.251403077759526
noncausal,28,The community center offered a pottery class. The community center repaired the basketball court lights. The community center hosted a blood donation drive. The community center displayed quilts from neighborhood families.,36,4,-123.9519201721996,-234.6892652530223,-120.46505036391318,110.7373450808227,-3.4868698082864285,3.0760373633561864,-0.09685749467462301
noncausal,29,The farm harvested a field of sunflowers. The farm hosted a school science visit. The farm repaired an old stone wall. The farm sold goat cheese at a festival.,34,4,-123.4305862635374,-215.2667842209339,-120.93514607101679,91.83619795739651,-2.4954401925206184,2.7010646458057797,-0.07339529978001819
noncausal,30,Maya mailed a postcard to Lisbon. Maya baked a pear tart. Maya borrowed a book about volcanoes. Maya photographed a blue fishing boat.,29,4,-126.43068386986852,-226.53862881660461,-113.57961335033178,100.1079449467361,-12.851070519536734,3.4519981016115895,-0.443140362742646
noncausal,31,Daniel repaired a wooden desk drawer. Daniel attended a chamber music concert. Daniel planted mint beside the kitchen window. Daniel bought a wool scarf at the market.,31,4,-139.62639836966991,-191.61477299407125,-139.07480442523956,51.98837462440133,-0.5515939444303513,1.6770443427226236,-0.017793353046140364
noncausal,32,Priya translated a short museum brochure. Priya cooked lentil soup for a fundraiser. Priya sketched an old railway bridge. Priya returned a borrowed camping stove.,35,4,-166.06743406802707,-291.24286445975304,-144.0822911685391,125.17543039172597,-21.985142899487983,3.5764408683350277,-0.628146939985371
noncausal,33,Omar painted a small clay bowl. Omar visited a tropical greenhouse. Omar delivered blankets to an animal shelter. Omar purchased a secondhand chess set.,29,4,-135.36135977506638,-201.86136397346854,-134.6998408511281,66.50000419840217,-0.6615189239382744,2.2931035930483508,-0.022810997377181876
noncausal,34,Elena recorded a song for local radio. Elena repaired a loose garden gate. Elena donated astronomy books to a school. Elena ordered a lemon cake from a bakery.,32,4,-133.33927822113037,-194.52940198779106,-130.10210290551186,61.19012376666069,-3.237175315618515,1.9121913677081466,-0.1011617286130786
noncausal,35,Victor photographed a street parade. Victor sharpened three kitchen knives. Victor attended a lecture about glaciers. Victor sold an antique brass lamp.,27,4,-128.85610144026577,-217.87879021465778,-127.50878476956859,89.02268877439201,-1.3473166706971824,3.2971366212737783,-0.04990061743322898
noncausal,36,Sofia planted yellow tulips near the fence. Sofia mailed a package to Nairobi. Sofia played a cello piece at a recital. Sofia purchased a carved wooden box.,34,4,-135.42664904909907,-274.7956765294075,-137.84641868574545,139.36902748030843,2.419769636646379,4.099089043538483,0.07116969519548173
noncausal,37,Marcus repaired a cracked bicycle pedal. Marcus cooked noodles for a neighborhood event. Marcus visited a museum of textiles. Marcus adopted a gray rescue cat.,29,4,-142.603184774518,-211.56427147239447,-141.5054687410593,68.96108669787645,-1.0977160334587097,2.377968506823326,-0.03785227701581757
noncausal,38,Lina designed a poster for a science fair. Lina borrowed a canoe from the club. Lina baked corn bread for a picnic. Lina found a copper coin beside the fountain.,38,4,-127.46670131571591,-221.45699886232615,-129.07205758080818,93.99029754661024,1.6053562650922686,2.4734288828055324,0.04224621750242812
noncausal,39,Jonah delivered a speech at the town hall. Jonah painted a landscape on canvas. Jonah purchased a basket of peaches. Jonah repaired a broken radio antenna.,31,4,-112.43160973122576,-208.77277287840843,-108.37301375716925,96.34116314718267,-4.058595974056516,3.1077794563607313,-0.13092245077601664
noncausal,40,Alice photographed a snowy mountain cabin. Alice baked cinnamon rolls for a sale. Alice returned a library book about whales. Alice purchased a green ceramic vase.,30,4,-135.09859114140272,-197.01233404129744,-142.94491302967072,61.913742899894714,7.846321888267994,2.0637914299964906,0.26154406294226645
noncausal,41,The teacher organized a classroom spelling game. The teacher repaired a torn world map. The teacher attended a local history lecture. The teacher donated pencils to a refugee center.,33,4,-134.7514009810984,-217.92162121459842,-134.44097281061113,83.1702202335,-0.31042817048728466,2.5203097040454545,-0.009406914257190445
noncausal,42,The carpenter built a walnut bookshelf. The carpenter entered a village cooking contest. The carpenter photographed wild orchids near the trail. The carpenter purchased a used trumpet.,37,4,-138.42260923725553,-268.0959289595485,-157.9350363755948,129.67331972229294,19.512427138339262,3.5046843168187283,0.5273628956307909
noncausal,43,The nurse presented a first aid workshop. The nurse planted rosemary in a window box. The nurse visited a sculpture exhibition. The nurse repaired a loose kitchen shelf.,33,4,-121.84266706556082,-218.03595163673162,-119.20718226768076,96.1932845711708,-2.6354847978800535,2.9149480173082063,-0.07986317569333495
noncausal,44,The photographer covered a sailing competition. The photographer donated portraits to a community archive. The photographer purchased a vintage leather suitcase. The photographer attended a bakery opening.,31,4,-133.8284965120256,-212.89109083637595,-135.2515184134245,79.06259432435036,1.4230219013988972,2.5504062685274307,0.04590393230319023
noncausal,45,The chef judged a school pie contest. The chef repaired a bicycle chain. The chef visited an ancient hill fort. The chef donated cooking pots to a shelter.,32,4,-140.56850143522024,-218.35445315390825,-134.31379499845207,77.78595171868801,-6.254706436768174,2.4308109912090003,-0.19545957614900544
noncausal,46,The gardener planted a row of white roses. The gardener bought a ticket for a jazz concert. The gardener repaired a cracked birdbath. The gardener mailed seeds to a botanical club.,41,4,-123.15736661970732,-263.99230014905334,-128.90600344110862,140.83493352934602,5.7486368214013055,3.434998378764537,0.14021065418051964
noncausal,47,The mechanic restored a small farm tractor. The mechanic attended a watercolor workshop. The mechanic donated tools to a vocational school. The mechanic purchased a basket of apricots.,35,4,-125.5522948075959,-239.3541258610785,-144.43262785638217,113.8018310534826,18.88033304878627,3.25148088724236,0.5394380871081791
noncausal,48,The pilot spoke at an aviation museum. The pilot planted an apple tree. The pilot repaired a wooden model ship. The pilot bought a handwoven wool blanket.,33,4,-119.55032825283706,-201.02794804424047,-119.00205305963755,81.47761979140341,-0.5482751931995153,2.469018781557679,-0.016614399793924706
noncausal,49,The musician performed at a coastal festival. The musician repaired an old kitchen clock. The musician donated records to a radio archive. The musician photographed a stone lighthouse.,33,4,-132.95968465460464,-226.13276382535696,-134.88125086575747,93.17307917075232,1.9215662111528218,2.823426641537949,0.05822927912584308
noncausal,50,The research laboratory tested a new soil sensor. The research laboratory hosted a public chemistry demonstration. The research laboratory replaced the conference room carpet. The research laboratory donated microscopes to a college.,37,4,-149.85801879130304,-243.50258513190784,-141.30451700557023,93.6445663406048,-8.553501785732806,2.5309342254217513,-0.2311757239387245
noncausal,51,The city archive acquired a mayor's handwritten journal. The city archive repaired a damaged ventilation fan. The city archive hosted a family history seminar. The city archive displayed maps of old canals.,38,4,-142.8657864178531,-264.1358424536884,-148.33319549821317,121.2700560358353,5.467409080360085,3.191317264100929,0.1438791863252654
noncausal,52,The cathedral hosted a choral concert. The cathedral repaired a carved wooden door. The cathedral collected blankets for a shelter. The cathedral displayed a memorial banner.,31,4,-120.69832792691886,-218.35749347507954,-125.39121168665588,97.65916554816067,4.692883759737015,3.1502956628438925,0.1513833470882908
noncausal,53,The stadium hosted a regional athletics meet. The stadium replaced four electronic signs. The stadium opened a sports history exhibit. The stadium donated seats to a community field.,32,4,-142.96090787649155,-197.54542418569326,-136.84023264795542,54.58451630920172,-6.120675228536129,1.7057661346625537,-0.19127110089175403
noncausal,54,The observatory photographed a distant spiral galaxy. The observatory repaired the visitor center roof. The observatory hosted a telescope building workshop. The observatory received a collection of meteorite samples.,38,4,-132.63989823078737,-248.40693696960807,-130.65198577195406,115.7670387388207,-1.987912458833307,3.04650101944265,-0.05231348575877124
noncausal,55,The lighthouse welcomed a maritime history group. The lighthouse repaired the spiral staircase railing. The lighthouse displayed paintings of winter storms. The lighthouse hosted a coastal bird survey.,36,4,-139.96304139040876,-241.69462756440043,-141.36219347675797,101.73158617399167,1.3991520863492042,2.8258773937219908,0.038865335731922336
noncausal,56,The ferry terminal opened a seafood kiosk. The ferry terminal repaired a cracked ticket window. The ferry terminal displayed student photographs. The ferry terminal hosted a harbor safety seminar.,34,4,-128.13895721221343,-231.75644303113222,-127.75886060367338,103.6174858189188,-0.38009660854004323,3.047573112321141,-0.011179312015883625
noncausal,57,The botanical garden planted a rare orchid collection. The botanical garden repaired the glasshouse heating system. The botanical garden hosted a botanical illustration class. The botanical garden sold packets of native seeds.,38,4,-130.44431917462498,-263.28150436654687,-139.1997377614025,132.8371851919219,8.755418586777523,3.495715399787418,0.23040575228361904
noncausal,58,The art school staged a graduate sculpture show. The art school repaired three ceramic kilns. The art school invited a mural painter. The art school donated brushes to a youth center.,36,4,-136.31130867544562,-245.52160457149148,-143.26567691005766,109.21029589604586,6.954368234612048,3.0336193304457186,0.19317689540589023
noncausal,59,The town hall hosted a public health forum. The town hall replaced the main entrance carpet. The town hall displayed historic election posters. The town hall purchased folding chairs for meetings.,35,4,-126.67847615946084,-216.59756376221776,-139.65540013089776,89.91908760275692,12.976923971436918,2.5691167886501978,0.3707692563267691
noncausal,60,The science center launched a robotics exhibition. The science center repaired a damaged planetarium seat. The science center hosted a geology workshop. The science center donated experiment kits to rural schools.,37,4,-121.64158013591077,-252.84606343973428,-130.65381918125786,131.2044833038235,9.012239045347087,3.5460671163195543,0.24357402825262398
noncausal,61,The culinary school prepared a charity banquet. The culinary school replaced the bakery oven. The culinary school hosted a food photography class. The culinary school planted herbs in raised beds.,34,4,-131.89033806091174,-208.94507203996181,-130.90080660348758,77.05473397905007,-0.9895314574241638,2.2663157052661784,-0.029103866394828346
noncausal,62,The dance studio presented a student recital. The dance studio repaired the mirrored wall. The dance studio hosted a costume design workshop. The dance studio donated shoes to a youth program.,36,4,-118.853970578406,-248.7603599820286,-130.78104857401922,129.9063894036226,11.927077995613217,3.6085108167672946,0.33130772210036713
noncausal,63,The radio station interviewed a wildlife researcher. The radio station replaced the studio mixing desk. The radio station sponsored a local poetry prize. The radio station donated recordings to the public archive.,36,4,-138.47454745997675,-223.26274701859802,-127.64275116613135,84.78819955862127,-10.8317962938454,2.3552277655172578,-0.30088323038459447
noncausal,64,The film studio produced a short historical drama. The film studio repaired a rain damaged roof. The film studio hosted a lighting workshop. The film studio donated props to a school theater.,36,4,-132.66711038770154,-204.34812586568296,-133.14905230607837,71.68101547798142,0.4819419183768332,1.9911393188328173,0.013387275510467589
noncausal,65,The publishing house released a collection of sea stories. The publishing house renovated the reception area. The publishing house hosted an illustrator's talk. The publishing house donated novels to a hospital.,36,4,-128.86845144850668,-233.28977250307798,-145.86460665985942,104.42132105457131,16.996155211352743,2.9005922515158695,0.4721154225375762
noncausal,66,The animal shelter adopted out a brown terrier. The animal shelter repaired the outdoor exercise fence. The animal shelter hosted a pet care seminar. The animal shelter received a truckload of clean towels.,39,4,-133.44845182006247,-258.2646508272737,-132.48878051247448,124.81619900721125,-0.9596713075879961,3.200415359159263,-0.024606956604820412
noncausal,67,The recycling center processed a load of glass bottles. The recycling center replaced a damaged weighing scale. The recycling center hosted a composting class. The recycling center donated wooden pallets to a garden.,39,4,-137.35155947506428,-230.19192404672503,-130.53308733319864,92.84036457166076,-6.818472141865641,2.380522168504122,-0.1748326190221959
noncausal,68,The water plant tested a new filtration membrane. The water plant repaired a service road gate. The water plant hosted a school engineering tour. The water plant planted reeds beside a settling pond.,38,4,-153.19140019081533,-238.7819314552471,-168.6402276866138,85.59053126443177,15.448827495798469,2.252382401695573,0.40654809199469655
noncausal,69,The power station installed a quieter cooling fan. The power station hosted an emergency planning exercise. The power station donated computers to a technical college. The power station repaired a damaged perimeter fence.,37,4,-132.0859262533486,-219.83678075717762,-133.03695483598858,87.75085450382903,0.9510285826399922,2.3716447163197034,0.025703475206486276
noncausal,70,The warehouse received a shipment of ceramic tiles. The warehouse replaced six ceiling lamps. The warehouse hosted a forklift safety course. The warehouse donated packing boxes to a food bank.,36,4,-126.12656067917123,-264.5113033503294,-131.87489320978057,138.38474267115816,5.748332530609332,3.8440206297543935,0.159675903628037
noncausal,71,The furniture store sold a round oak table. The furniture store repaired the front display window. The furniture store hosted an interior design lecture. The furniture store donated chairs to a community hall.,37,4,-135.2224092297256,-220.91159965563565,-133.87925897864625,85.68919042591006,-1.3431502510793507,2.3159240655651367,-0.03630135813727975
noncausal,72,The grocery store stocked purple cauliflower. The grocery store replaced the bakery counter. The grocery store hosted a nutrition workshop. The grocery store donated canned beans to a shelter.,33,4,-121.87117102649063,-208.69195199385285,-127.45518469950184,86.82078096736223,5.5840136730112135,2.630932756586734,0.16921253554579435
noncausal,73,The coffee shop served a cardamom latte. The coffee shop displayed photographs of city bridges. The coffee shop hosted a book club meeting. The coffee shop replaced the outdoor benches.,37,4,-116.67386834065837,-238.10996965318918,-117.03571545696468,121.43610131253081,0.3618471163063077,3.2820567922305623,0.009779651792062371
noncausal,74,The flower shop prepared a wedding bouquet. The flower shop repaired the greenhouse door. The flower shop hosted a wreath making class. The flower shop donated roses to a nursing home.,36,4,-108.42591640911996,-233.3720743590966,-102.26392545294948,124.94615794997662,-6.161990956170484,3.4707266097215728,-0.17116641544918013
noncausal,75,The repair shop restored a brass desk fan. The repair shop installed new storage shelves. The repair shop hosted a bicycle maintenance lesson. The repair shop donated spare parts to a school.,36,4,-138.38248712895438,-227.02165089454502,-139.5154904986266,88.63916376559064,1.133003369672224,2.462198993488629,0.03147231582422844
noncausal,76,The travel agency booked a desert rail journey. The travel agency replaced the office sign. The travel agency hosted a lecture about island cultures. The travel agency donated maps to a youth club.,37,4,-152.69151458702981,-247.98241596017033,-153.80676199495792,95.29090137314051,1.1152474079281092,2.5754297668416357,0.030141821835894842
noncausal,77,The language school offered a Korean poetry course. The language school repaired the courtyard fountain. The language school hosted an international food fair. The language school donated textbooks to a prison program.,36,4,-127.88538466813043,-237.64455730840564,-145.59239721042104,109.75917264027521,17.707012542290613,3.0488659066743113,0.4918614595080726
noncausal,78,The music shop sold a handmade mandolin. The music shop repaired a cracked drum shell. The music shop hosted a songwriting workshop. The music shop donated recorders to an elementary school.,38,4,-120.63188328500837,-262.004267135635,-130.0072982236743,141.37238385062665,9.375414938665926,3.7203258908059644,0.2467214457543665
noncausal,79,The toy store sold a wooden puppet theater. The toy store replaced the striped entrance awning. The toy store hosted a model building contest. The toy store donated puzzles to a children's ward.,39,4,-144.0997787876986,-260.9382289107889,-149.21967095322907,116.8384501230903,5.119892165530473,2.9958576954638536,0.13127928629565316
noncausal,80,The courthouse annex opened a mediation room. The courthouse annex repaired the basement stairs. The courthouse annex displayed photographs of regional architecture. The courthouse annex hosted a legal history lecture.,34,4,-132.0851526465267,-218.50421765679494,-136.5864560911432,86.41906501026824,4.501303444616497,2.54173720618436,0.13239127778283813
noncausal,81,The community garden harvested a basket of squash. The community garden repaired the shared tool shed. The community garden hosted a seed exchange. The community garden installed a rainwater barrel.,35,4,-115.0576462270692,-214.39469307288527,-113.90298246499151,99.33704684581608,-1.1546637620776892,2.838201338451888,-0.03299039320221969
noncausal,82,The health center offered a hearing screening. The health center replaced the waiting room chairs. The health center hosted a sleep education seminar. The health center displayed paintings by local teenagers.,35,4,-122.7160113111604,-217.55221815407276,-123.51676405547187,94.83620684291236,0.8007527443114668,2.709605909797496,0.02287864983747048
noncausal,83,The sports club organized a fencing tournament. The sports club repaired the swimming pool filter. The sports club hosted a lecture about nutrition. The sports club donated uniforms to a school team.,36,4,-122.92163461446762,-214.68913473561406,-123.00962415523827,91.76750012114644,0.08798954077064991,2.549097225587401,0.002444153910295831
noncausal,84,The chess club held an outdoor tournament. The chess club purchased new wooden boards. The chess club hosted a strategy lecture. The chess club donated clocks to a youth center.,34,4,-122.0745614641346,-205.03677313402295,-121.55853037862107,82.96221166988835,-0.5160310855135322,2.440065049114363,-0.015177384868045063
noncausal,85,The history society published a book about old mills. The history society repaired a display cabinet. The history society hosted a costume workshop. The history society donated photographs to the town archive.,36,4,-135.06793182855472,-208.2935310024768,-134.59114985726774,73.22559917392209,-0.4767819712869823,2.034044421497836,-0.01324394364686062
noncausal,86,The community choir performed a winter cantata. The community choir purchased new music folders. The community choir hosted a vocal health workshop. The community choir raised funds for a hospice.,36,4,-119.14739478117554,-242.87543421052396,-119.49065847566817,123.72803942934843,0.3432636944926344,3.4368899841485674,0.0095351026247954
noncausal,87,The volunteer group cleaned a riverside path. The volunteer group repaired benches at a playground. The volunteer group hosted a cooking class. The volunteer group collected books for a prison library.,36,4,-116.5100907490123,-208.19723341986537,-125.95489748381078,91.68714267085306,9.444806734798476,2.5468650741903627,0.262355742633291
noncausal,88,The scout troop built a wooden footbridge. The scout troop visited a geology museum. The scout troop planted trees beside a school. The scout troop organized a food collection.,35,4,-110.09615784254856,-207.54327710717916,-115.01816425914876,97.4471192646306,4.9220064166001976,2.784203407560874,0.14062875476000564
noncausal,89,The rescue team practiced a cliff evacuation. The rescue team repaired a damaged equipment trailer. The rescue team hosted a public safety talk. The rescue team donated ropes to a training center.,36,4,-141.27987800433766,-219.22801943589002,-146.72364945407026,77.94814143155236,5.443771449732594,2.1652261508764545,0.15121587360368316
noncausal,90,The fishing club stocked a village pond. The fishing club repaired the lakeside storage hut. The fishing club hosted a knot tying workshop. The fishing club donated boots to a youth group.,37,4,-132.4757139480207,-247.57988877873868,-140.4238088093698,115.10417483071797,7.948094861349091,3.1109236440734587,0.21481337463105651
noncausal,91,The hiking group explored a coastal trail. The hiking group repaired signs near a forest path. The hiking group hosted a map reading class. The hiking group collected litter beside a reservoir.,36,4,-135.46224270865787,-213.98882802017033,-140.39483581250533,78.52658531151246,4.932593103847466,2.1812940364309017,0.13701647510687406
noncausal,92,The robotics team built a small sorting machine. The robotics team repaired a damaged practice table. The robotics team hosted a coding workshop. The robotics team donated sensors to a primary school.,36,4,-127.90296083781868,-223.08798736706376,-128.48174012894742,95.18502652924508,0.5787792911287397,2.6440285147012523,0.01607720253135388
noncausal,93,The debate team won a regional speaking prize. The debate team purchased portable microphones. The debate team hosted a public policy forum. The debate team donated books to a youth center.,36,4,-135.71584772295319,-236.84632391482592,-132.8187483062502,101.13047619187273,-2.8970994167029858,2.809179894218687,-0.08047498379730517
noncausal,94,The rowing club entered a river regatta. The rowing club repaired the boathouse roof. The rowing club hosted a water safety course. The rowing club donated life jackets to a camp.,42,4,-129.0153973417473,-275.184775413014,-125.37802686489886,146.1693780712667,-3.637370476848446,3.480223287411112,-0.08660405897258204
noncausal,95,The local bank approved a bakery loan. The local bank replaced the lobby carpet. The local bank hosted a financial literacy seminar. The local bank sponsored a school garden.,33,4,-116.34006389882416,-190.05451394617558,-125.05606690840796,73.71445004735142,8.716003009583801,2.2337712135561034,0.26412130332072126
noncausal,96,The insurance office processed a storm damage claim. The insurance office replaced the reception desk. The insurance office hosted a bicycle safety talk. The insurance office donated computers to a charity.,35,4,-128.0391075052321,-212.49552240688354,-132.6879379246384,84.45641490165144,4.648830419406295,2.4130404257614697,0.13282372626875127
noncausal,97,The design firm created a museum exhibition poster. The design firm renovated the conference room. The design firm hosted a typography lecture. The design firm donated software licenses to a college.,35,4,-131.07437704876065,-222.46073224954307,-137.4832645538263,91.38635520078242,6.40888750506565,2.611038720022355,0.18311107157330428
noncausal,98,The construction company built a pedestrian bridge. The construction company repaired a school roof. The construction company hosted an apprenticeship open house. The construction company donated lumber to a community theater.,36,4,-110.42448522569612,-223.24140426516533,-118.0737844100222,112.81691903946921,7.6492991843260825,3.1338033066519224,0.21248053289794674
noncausal,99,The neighborhood association organized a street music festival. The neighborhood association repaired a shared notice board. The neighborhood association hosted a gardening lecture. The neighborhood association donated blankets to an emergency shelter.,36,4,-122.29693808173761,-213.04841922130436,-140.72972231451422,90.75148113956675,18.432784232776612,2.5208744760990762,0.5120217842437947
